location_key;date;country_code;country_name;new_confirmed;new_deceased;cumulative_confirmed;cumulative_deceased;cumulative_vaccine_doses_administered;population;population_male;population_female;population_rural;population_urban;population_density;human_development_index;population_age_00_09;population_age_10_19;population_age_20_29;population_age_30_39;population_age_40_49;population_age_50_59;population_age_60_69;population_age_70_79;population_age_80_and_older;gdp_usd;gdp_per_capita_usd;latitude;longitude;area_sq_km;smoking_prevalence;diabetes_prevalence;infant_mortality_rate;nurses_per_1000;physicians_per_1000;average_temperature_celsius;minimum_temperature_celsius;maximum_temperature_celsius;rainfall_mm;relative_humidity;population_largest_city;area_rural_sq_km;area_urban_sq_km;life_expectancy;adult_male_mortality_rate;adult_female_mortality_rate;pollution_mortality_rate;comorbidity_mortality_rate;new_recovered;cumulative_recovered;nivel_recuperacion;mes;median_age
PE;2022-04-04;PE;Peru;158,0;26,0;3548717,0;212354,0;69099932,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,81;24,0;31,33;0,17;73,11;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-05;PE;Peru;311,0;18,0;3549028,0;212372,0;69190942,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;25,68;20,75;29,47;0,68;69,52;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-06;PE;Peru;483,0;24,0;3549511,0;212396,0;69363672,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,35;23,0;28,44;2,71;83,37;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-07;PE;Peru;729,0;24,0;3550240,0;212420,0;69529745,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,41;22,67;30,33;0,0;78,73;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-08;PE;Peru;551,0;18,0;3550791,0;212438,0;69701390,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;25,89;23,33;29,67;0,0;86,23;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-09;PE;Peru;454,0;33,0;3551245,0;212471,0;69896180,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;25,96;22,67;29,13;1,86;83,85;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-10;PE;Peru;295,0;15,0;3551540,0;212486,0;70052621,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,22;24,0;30,0;0,0;90,87;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-11;PE;Peru;260,0;21,0;3551800,0;212507,0;70208545,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,46;22,67;31,04;0,17;76,1;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-12;PE;Peru;667,0;21,0;3552467,0;212528,0;70368505,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,01;23,0;29,03;2,98;78,45;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-13;PE;Peru;743,0;19,0;3553210,0;212547,0;70536488,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,04;23,33;30,54;0,0;77,95;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-14;PE;Peru;796,0;18,0;3554006,0;212565,0;70626953,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,54;23,0;31,0;3,64;80,73;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-15;PE;Peru;663,0;31,0;3554669,0;212596,0;70684527,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;25,22;22,93;28,8;6,01;88,3;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-16;PE;Peru;470,0;23,0;3555139,0;212619,0;70824263,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,22;21,67;30,0;3,64;75,12;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-17;PE;Peru;600,0;11,0;3555739,0;212630,0;70921442,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;28,06;23,0;31,39;0,0;71,85;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-18;PE;Peru;645,0;24,0;3556384,0;212654,0;71062266,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,15;23,67;31,0;0,0;77,36;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-19;PE;Peru;755,0;22,0;3557139,0;212676,0;71202886,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,52;22,67;31,33;0,0;72,99;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-20;PE;Peru;730,0;28,0;3557869,0;212704,0;71344180,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,28;23,33;31,74;0,0;77,98;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-21;PE;Peru;744,0;11,0;3558613,0;212715,0;71486720,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,65;23,33;29,8;1,02;80,74;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-22;PE;Peru;730,0;9,0;3559343,0;212724,0;71649079,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,89;22,67;30,8;0,0;75,57;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-23;PE;Peru;752,0;12,0;3560095,0;212736,0;71827336,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,8;22,74;32,74;0,0;74,91;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-24;PE;Peru;781,0;6,0;3560876,0;212742,0;71970221,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;29,61;26,0;33,78;0,0;71,88;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-25;PE;Peru;801,0;19,0;3561677,0;212761,0;72111945,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,21;22,75;30,36;2,96;75,01;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-26;PE;Peru;623,0;8,0;3562300,0;212769,0;72259114,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,54;23,33;31,67;3,98;77,26;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-27;PE;Peru;851,0;9,0;3563151,0;212778,0;72404955,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;28,52;25,0;32,33;0,0;76,3;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-28;PE;Peru;778,0;20,0;3563929,0;212798,0;72546443,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,5;23,67;30,2;1,02;83,18;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-29;PE;Peru;629,0;12,0;3564558,0;212810,0;72694492,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,28;23,33;31,0;0,34;80,11;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-04-30;PE;Peru;695,0;14,0;3565253,0;212824,0;72850910,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,37;23,0;31,33;6,98;75,79;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-04-01;3264653,78
PE;2022-05-01;PE;Peru;586,0;17,0;3565839,0;212841,0;72891559,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,22;23,61;33,0;1,02;78,55;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-02;PE;Peru;684,0;24,0;3566523,0;212865,0;72970992,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;28,24;23,13;32,0;0,0;72,71;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-03;PE;Peru;648,0;12,0;3567171,0;212877,0;73065308,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,69;23,76;31,13;7,37;78,64;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-04;PE;Peru;692,0;14,0;3567863,0;212891,0;73159159,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;25,96;22,33;31,13;0,34;85,96;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-05;PE;Peru;1163,0;22,0;3569026,0;212913,0;73250984,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;25,24;21,54;29,13;3,98;73,57;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-06;PE;Peru;0,0;0,0;3569026,0;212913,0;73338010,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,8;23,0;30,33;0,0;73,25;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-07;PE;Peru;300,0;20,0;3569326,0;212933,0;73419005,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,83;22,59;31,33;0,0;73,28;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-08;PE;Peru;456,0;13,0;3569782,0;212946,0;73435776,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;29,89;26,0;32,61;0,0;60,59;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-09;PE;Peru;293,0;11,0;3570075,0;212957,0;73526243,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;28,33;22,74;32,33;0,0;72,22;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-10;PE;Peru;264,0;11,0;3570339,0;212968,0;73628856,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;28,74;24,54;32,8;0,0;72,49;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-11;PE;Peru;462,0;11,0;3570801,0;212979,0;73728259,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,07;23,33;31,8;1,35;80,35;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-12;PE;Peru;360,0;21,0;3571161,0;213000,0;73825703,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,0;22,93;29,41;17,7;82,3;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-13;PE;Peru;355,0;13,0;3571516,0;213013,0;73925650,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;27,24;23,33;30,67;4,66;76,36;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-14;PE;Peru;403,0;10,0;3571919,0;213023,0;74032168,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;28,26;23,26;32,41;0,0;75,27;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-15;PE;Peru;504,0;17,0;3572423,0;213040,0;74100694,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,58;24,5;30,31;0,0;80,62;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-16;PE;Peru;409,0;4,0;3572832,0;213044,0;74191978,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,67;23,46;30,26;0,25;82,53;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-17;PE;Peru;388,0;14,0;3573220,0;213058,0;74288217,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;22,43;20,22;25,65;19,88;85,76;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-18;PE;Peru;518,0;11,0;3573738,0;213069,0;74385289,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;23,7;21,33;26,0;2,03;77,75;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-19;PE;Peru;444,0;8,0;3574182,0;213077,0;74479484,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;23,44;20,2;25,93;0,0;73,71;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-20;PE;Peru;694,0;9,0;3574876,0;213086,0;74580502,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;24,98;21,33;28,33;0,0;69,05;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-21;PE;Peru;415,0;12,0;3575291,0;213098,0;74694078,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,31;21,2;29,74;0,0;71,19;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-22;PE;Peru;751,0;8,0;3576042,0;213106,0;74773851,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;28,83;25,0;31,0;0,0;63,96;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-23;PE;Peru;267,0;10,0;3576309,0;213116,0;74870489,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,63;22,59;31,0;0,0;76,72;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
PE;2022-05-24;PE;Peru;331,0;6,0;3576640,0;213122,0;74970526,0;29381884,0;14450757,0;14931127,0;7120114,0;25390339,0;25,76;0,75;5140624,0;5035905,0;4895056,0;4379777,0;3660378,0;2772568,0;1846407,0;1078066,0;573103,0;226848050819,0;6977,0;-9,4;-76,0;1285220,0;4,8;6,6;11,1;2,44;1,3;26,26;22,67;30,67;18,54;83,35;10554712,0;1256339,0;16425,0;76,52;146,37;84,82;63,9;12,6;0,0;0,0;Bajo;2022-05-01;3264653,78
